market,market_name,campaign_name,week,model,conv,spend
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-04,taycan,3.13,369.61
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-05,taycan,8.5,305.58
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-06,taycan,4.199999999999999,413.29
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-07,taycan,0.0,365.89
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-08,taycan,1.0,372.48
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-10,taycan,0.45,389.48
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-11,taycan,3.0,334.08
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-12,taycan,5.5,352.44
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-13,taycan,4.28,303.33
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-14,taycan,2.0,348.51
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-15,taycan,5.0,363.95
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-16,taycan,0.0,254.12
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-17,taycan,0.0,246.49
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-18,taycan,0.0,234.95
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-19,taycan,11.0,244.18
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-20,taycan,8.0,254.94
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-21,taycan,2.0,246.71
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293791_COMBINATIONSTAYCAN_SEARCHADS,2025-22,taycan,8.0,198.52
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293792_COMBINATIONSPANAMERA_SEARCHADS,2025-04,panamera,1.0,353.46
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293792_COMBINATIONSPANAMERA_SEARCHADS,2025-08,panamera,0.5,393.39
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293792_COMBINATIONSPANAMERA_SEARCHADS,2025-12,panamera,3.0,366.83
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293792_COMBINATIONSPANAMERA_SEARCHADS,2025-13,panamera,1.0,302.16
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293792_COMBINATIONSPANAMERA_SEARCHADS,2025-14,panamera,2.0,358.38
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293792_COMBINATIONSPANAMERA_SEARCHADS,2025-18,panamera,1.0,215.79
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293792_COMBINATIONSPANAMERA_SEARCHADS,2025-19,panamera,1.0,248.88
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293792_COMBINATIONSPANAMERA_SEARCHADS,2025-21,panamera,2.0,244.85
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293795_COMBINATIONS911_SEARCHADS,2025-01,911,1.5,268.2
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293795_COMBINATIONS911_SEARCHADS,2025-03,911,0.0,330.78
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293795_COMBINATIONS911_SEARCHADS,2025-04,911,1.0,348.83
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293795_COMBINATIONS911_SEARCHADS,2025-05,911,1.0,321.64
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293795_COMBINATIONS911_SEARCHADS,2025-06,911,2.49,397.25
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293795_COMBINATIONS911_SEARCHADS,2025-09,911,2.0,343.42
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293795_COMBINATIONS911_SEARCHADS,2025-10,911,1.0,356.44
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293795_COMBINATIONS911_SEARCHADS,2025-11,911,1.0,350.67
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293795_COMBINATIONS911_SEARCHADS,2025-15,911,1.0,366.83
PD,Germany,10169183_NC_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_BDS_KT_NU_NU_DE_NU_BRAD_10293795_COMBINATIONS911_SEARCHADS,2025-17,911,3.0,245.77
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-01,cayenne,2.0,545.65
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-02,cayenne,3.0,3359.24
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-03,cayenne,3.0,3184.73
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-04,cayenne,3.96,3149.32
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-05,cayenne,3.0,3026.29
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-06,cayenne,3.0,3796.76
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-07,cayenne,4.0,3345.6
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-08,cayenne,1.5,3431.51
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-09,cayenne,1.0,2997.91
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-10,cayenne,4.0,3299.09
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-11,cayenne,7.0,3071.74
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-12,cayenne,2.0,3267.52
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-13,cayenne,1.0,2740.89
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-14,cayenne,1.0,3044.35
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-15,cayenne,3.0,3296.06
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-16,cayenne,3.0,2278.81
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-17,cayenne,1.09,2208.68
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-19,cayenne,1.0,2251.0
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-20,cayenne,10.0,2288.01
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-21,cayenne,4.0,2242.21
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20058795_PORSCHESEAAO2026_MODELLCAYENNEE3_DE_41313730,2025-22,cayenne,1.33,1724.47
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131669_PORSCHESEAAO2026_MODELLMACAN_DE_41313730,2025-01,macan,3.0,6265.38
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131669_PORSCHESEAAO2026_MODELLMACAN_DE_41313730,2025-02,macan,9.0,5436.45
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131669_PORSCHESEAAO2026_MODELLMACAN_DE_41313730,2025-03,macan,3.24,5396.78
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131669_PORSCHESEAAO2026_MODELLMACAN_DE_41313730,2025-04,macan,1.0,5196.13
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131669_PORSCHESEAAO2026_MODELLMACAN_DE_41313730,2025-05,macan,2.0,5131.35
