market,model,channel,week,icc_dcfs,model_dcfs,finder_dcfs,dcfs,spend
FRANCE,cayenne,Paid Search,2025-46,0.0,nan,nan,0.0,304.54
FRANCE,macan,Paid Search,2025-46,10.78,nan,nan,10.78,954.29
FRANCE,taycan,Paid Search,2025-46,8.01,nan,nan,8.01,906.25
FRANCE,none,Paid Search,2025-46,nan,nan,nan,nan,48.22
FRANCE,911,Paid Search,2025-46,0.53,nan,nan,0.53,210.31
FRANCE,panamera,Paid Search,2025-46,2.0,nan,nan,2.0,424.13
FRANCE,718,Paid Search,2025-46,nan,nan,nan,nan,212.8
FRANCE,cayenne,Paid Search,2025-47,0.01,nan,nan,0.01,397.33
FRANCE,macan,Paid Search,2025-47,9.559999999999999,nan,nan,9.559999999999999,918.54
FRANCE,taycan,Paid Search,2025-47,13.0,nan,nan,13.0,878.81
FRANCE,none,Paid Search,2025-47,nan,nan,nan,nan,51.79
FRANCE,911,Paid Search,2025-47,nan,nan,nan,nan,236.49
FRANCE,panamera,Paid Search,2025-47,0.33,nan,nan,0.33,500.22
FRANCE,718,Paid Search,2025-47,nan,nan,nan,nan,197.46
FRANCE,cayenne,Paid Search,2025-48,1.0,nan,nan,1.0,535.56
FRANCE,macan,Paid Search,2025-48,9.55,nan,nan,9.55,840.46
FRANCE,taycan,Paid Search,2025-48,22.09,nan,nan,22.09,807.83
FRANCE,none,Paid Search,2025-48,nan,nan,nan,nan,36.09
FRANCE,911,Paid Search,2025-48,1.0,nan,nan,1.0,215.8
FRANCE,panamera,Paid Search,2025-48,1.0,nan,nan,1.0,553.48
FRANCE,718,Paid Search,2025-48,4.0,nan,nan,4.0,187.3
FRANCE,macan,Paid Search,2025-49,16.53,nan,nan,16.53,794.83
FRANCE,taycan,Paid Search,2025-49,12.08,nan,nan,12.08,769.19
FRANCE,none,Paid Search,2025-49,nan,nan,nan,nan,40.86
FRANCE,cayenne,Paid Search,2025-49,0.0,nan,nan,0.0,497.23
FRANCE,911,Paid Search,2025-49,nan,nan,nan,nan,231.9
FRANCE,panamera,Paid Search,2025-49,nan,nan,nan,nan,474.66
FRANCE,718,Paid Search,2025-49,nan,nan,nan,nan,205.66
FRANCE,macan,Paid Search,2025-50,10.58,nan,nan,10.58,657.2
FRANCE,taycan,Paid Search,2025-50,11.0,nan,nan,11.0,613.59
FRANCE,none,Paid Search,2025-50,nan,nan,nan,nan,22.56
FRANCE,cayenne,Paid Search,2025-50,0.0,nan,nan,0.0,385.06
FRANCE,911,Paid Search,2025-50,nan,nan,nan,nan,207.64
FRANCE,panamera,Paid Search,2025-50,1.0,nan,nan,1.0,377.51
FRANCE,718,Paid Search,2025-50,nan,nan,nan,nan,191.73
FRANCE,cayenne,Paid Search,2025-51,6.0,nan,nan,6.0,375.86
FRANCE,macan,Paid Search,2025-51,21.5,nan,nan,21.5,637.43
FRANCE,taycan,Paid Search,2025-51,8.51,nan,nan,8.51,574.25
FRANCE,none,Paid Search,2025-51,nan,nan,nan,nan,36.08
FRANCE,911,Paid Search,2025-51,1.0,nan,nan,1.0,231.91
FRANCE,panamera,Paid Search,2025-51,0.0,nan,nan,0.0,403.04
FRANCE,718,Paid Search,2025-51,nan,nan,nan,nan,184.88
FRANCE,cayenne,Paid Search,2025-52,2.0,nan,nan,2.0,391.54
FRANCE,macan,Paid Search,2025-52,12.94,nan,nan,12.94,620.46
FRANCE,taycan,Paid Search,2025-52,5.01,nan,nan,5.01,546.08
FRANCE,none,Paid Search,2025-52,nan,nan,nan,nan,31.04
FRANCE,911,Paid Search,2025-52,0.0,nan,nan,0.0,151.31
FRANCE,panamera,Paid Search,2025-52,nan,nan,nan,nan,540.62
FRANCE,718,Paid Search,2025-52,0.0,nan,nan,0.0,179.45
FRANCE,cayenne,Paid Search,2026-01,6.39,nan,nan,6.39,155.01
FRANCE,macan,Paid Search,2026-01,15.64,nan,nan,15.64,245.9
FRANCE,taycan,Paid Search,2026-01,2.0,nan,nan,2.0,218.76
FRANCE,none,Paid Search,2026-01,1399.3799999999997,nan,nan,1399.3799999999997,458098.11999999976
FRANCE,911,Paid Search,2026-01,nan,nan,nan,nan,48.74
FRANCE,panamera,Paid Search,2026-01,nan,nan,nan,nan,209.6
FRANCE,718,Paid Search,2026-01,nan,nan,nan,nan,70.58
UK,718,Paid Search,2025-22,1.0,nan,nan,1.0,126.34
UK,cayenne,Paid Search,2025-22,nan,nan,nan,nan,110.03
UK,panamera,Paid Search,2025-22,nan,nan,nan,nan,475.39
UK,911,Paid Search,2025-22,nan,nan,nan,nan,254.33
UK,macan,Paid Search,2025-22,2.0,nan,nan,2.0,738.76
UK,taycan,Paid Search,2025-22,1.0,nan,nan,1.0,677.57
UK,none,Paid Search,2025-22,2.0,nan,nan,2.0,41.31
UK,718,Paid Search,2025-23,3.0,nan,nan,3.0,1046.57
UK,cayenne,Paid Search,2025-23,1.0,nan,nan,1.0,1075.7
UK,panamera,Paid Search,2025-23,7.0,nan,nan,7.0,1431.89
UK,911,Paid Search,2025-23,1.0,nan,nan,1.0,1303.45
UK,macan,Paid Search,2025-23,1.0,nan,nan,1.0,908.91
UK,taycan,Paid Search,2025-23,nan,nan,nan,nan,3358.36
UK,none,Paid Search,2025-23,19.0,nan,nan,19.0,852.96
UK,taycan,Paid Search,2025-24,5.0,nan,nan,5.0,3551.66
UK,macan,Paid Search,2025-24,4.0,nan,nan,4.0,1151.78
UK,718,Paid Search,2025-24,nan,nan,nan,nan,1551.25
UK,panamera,Paid Search,2025-24,1.0,nan,nan,1.0,1513.78
UK,cayenne,Paid Search,2025-24,1.0,nan,nan,1.0,1161.96
UK,911,Paid Search,2025-24,nan,nan,nan,nan,1304.22
UK,none,Paid Search,2025-24,14.0,nan,nan,14.0,843.16
UK,taycan,Paid Search,2025-25,3.0,nan,nan,3.0,3467.59
UK,macan,Paid Search,2025-25,1.0,nan,nan,1.0,1460.07
UK,718,Paid Search,2025-25,5.0,nan,nan,5.0,2166.02
UK,panamera,Paid Search,2025-25,0.0,nan,nan,0.0,1439.31
UK,cayenne,Paid Search,2025-25,1.0,nan,nan,1.0,1458.1
UK,911,Paid Search,2025-25,0.0,nan,nan,0.0,1283.77
UK,none,Paid Search,2025-25,26.0,nan,nan,26.0,817.84
UK,taycan,Paid Search,2025-26,7.0,nan,nan,7.0,3178.68
UK,macan,Paid Search,2025-26,3.0,nan,nan,3.0,1332.69
UK,718,Paid Search,2025-26,2.0,nan,nan,2.0,2039.12
UK,panamera,Paid Search,2025-26,2.0,nan,nan,2.0,1338.0
UK,cayenne,Paid Search,2025-26,5.0,nan,nan,5.0,1334.37
UK,911,Paid Search,2025-26,1.0,nan,nan,1.0,1189.79
UK,none,Paid Search,2025-26,20.0,nan,nan,20.0,772.35
UK,taycan,Paid Search,2025-27,12.0,nan,nan,12.0,480.55
UK,macan,Paid Search,2025-27,4.0,nan,nan,4.0,799.8
UK,718,Paid Search,2025-27,nan,nan,nan,nan,833.96
UK,panamera,Paid Search,2025-27,1.0,nan,nan,1.0,777.45
UK,cayenne,Paid Search,2025-27,2.0,nan,nan,2.0,1117.36
UK,911,Paid Search,2025-27,1.0,nan,nan,1.0,614.82
UK,none,Paid Search,2025-27,7.0,nan,nan,7.0,457.42
UK,taycan,Paid Search,2025-28,6.0,nan,nan,6.0,2679.79
UK,macan,Paid Search,2025-28,1.0,nan,nan,1.0,633.6
UK,718,Paid Search,2025-28,nan,nan,nan,nan,39.88
UK,panamera,Paid Search,2025-28,nan,nan,nan,nan,40.36
UK,cayenne,Paid Search,2025-28,2.0,nan,nan,2.0,1100.96
UK,911,Paid Search,2025-28,nan,nan,nan,nan,109.52
UK,none,Paid Search,2025-28,20.0,nan,nan,20.0,289.56
UK,taycan,Paid Search,2025-29,nan,nan,nan,nan,2379.71
UK,macan,Paid Search,2025-29,1.0,nan,nan,1.0,571.87
UK,718,Paid Search,2025-29,nan,nan,nan,nan,36.12
UK,panamera,Paid Search,2025-29,nan,nan,nan,nan,35.44
UK,cayenne,Paid Search,2025-29,1.0,nan,nan,1.0,1095.18
UK,911,Paid Search,2025-29,nan,nan,nan,nan,106.66
UK,none,Paid Search,2025-29,7.0,nan,nan,7.0,280.67
UK,taycan,Paid Search,2025-30,1.0,nan,nan,1.0,2953.08
UK,macan,Paid Search,2025-30,16.0,nan,nan,16.0,543.79
UK,718,Paid Search,2025-30,nan,nan,nan,nan,34.23
UK,panamera,Paid Search,2025-30,nan,nan,nan,nan,35.79
UK,cayenne,Paid Search,2025-30,3.0,nan,nan,3.0,1041.65
UK,911,Paid Search,2025-30,nan,nan,nan,nan,97.12
UK,none,Paid Search,2025-30,9.0,nan,nan,9.0,258.67
UK,taycan,Paid Search,2025-31,2.0,nan,nan,2.0,2714.78
UK,macan,Paid Search,2025-31,4.0,nan,nan,4.0,452.81
UK,718,Paid Search,2025-31,nan,nan,nan,nan,16.59
UK,panamera,Paid Search,2025-31,nan,nan,nan,nan,19.27
UK,cayenne,Paid Search,2025-31,5.0,nan,nan,5.0,924.77
UK,911,Paid Search,2025-31,nan,nan,nan,nan,84.42
UK,none,Paid Search,2025-31,12.0,nan,nan,12.0,242.91
UK,taycan,Paid Search,2025-32,4.0,nan,nan,4.0,2045.82
UK,macan,Paid Search,2025-32,4.0,nan,nan,4.0,693.05
UK,718,Paid Search,2025-32,nan,nan,nan,nan,48.02
UK,panamera,Paid Search,2025-32,nan,nan,nan,nan,115.63
UK,cayenne,Paid Search,2025-32,3.83,nan,nan,3.83,1099.76
UK,911,Paid Search,2025-32,0.82,nan,nan,0.82,241.68
UK,none,Paid Search,2025-32,40.5,nan,nan,40.5,312.9
UK,taycan,Paid Search,2025-33,2.0,nan,nan,2.0,2378.68
UK,macan,Paid Search,2025-33,6.0,nan,nan,6.0,585.7
UK,718,Paid Search,2025-33,1.0,nan,nan,1.0,43.16
UK,panamera,Paid Search,2025-33,nan,nan,nan,nan,102.83
UK,cayenne,Paid Search,2025-33,2.0,nan,nan,2.0,183.95
UK,911,Paid Search,2025-33,nan,nan,nan,nan,197.08
UK,none,Paid Search,2025-33,6.0,nan,nan,6.0,71.95
UK,taycan,Paid Search,2025-34,14.64,nan,nan,14.64,2039.55
UK,macan,Paid Search,2025-34,3.3,nan,nan,3.3,1330.39
UK,718,Paid Search,2025-34,nan,nan,nan,nan,48.44
UK,panamera,Paid Search,2025-34,1.0,nan,nan,1.0,117.92
UK,cayenne,Paid Search,2025-34,2.69,nan,nan,2.69,1966.0
UK,911,Paid Search,2025-34,nan,nan,nan,nan,387.41
UK,none,Paid Search,2025-34,29.32,nan,nan,29.32,687.77
UK,taycan,Paid Search,2025-35,7.75,nan,nan,7.75,2029.45
UK,macan,Paid Search,2025-35,2.0,nan,nan,2.0,1178.74
UK,718,Paid Search,2025-35,nan,nan,nan,nan,37.15
UK,panamera,Paid Search,2025-35,2.0,nan,nan,2.0,93.68
UK,cayenne,Paid Search,2025-35,0.0,nan,nan,0.0,1818.22
UK,911,Paid Search,2025-35,2.83,nan,nan,2.83,366.17
UK,none,Paid Search,2025-35,28.53,nan,nan,28.53,624.27
UK,taycan,Paid Search,2025-36,14.25,nan,nan,14.25,2308.28
UK,macan,Paid Search,2025-36,9.95,nan,nan,9.95,1667.56
UK,718,Paid Search,2025-36,nan,nan,nan,nan,46.05
UK,panamera,Paid Search,2025-36,0.05,nan,nan,0.05,368.35
UK,cayenne,Paid Search,2025-36,2.5,nan,nan,2.5,1513.64
UK,911,Paid Search,2025-36,nan,nan,nan,nan,388.02
UK,none,Paid Search,2025-36,42.35,nan,nan,42.35,655.96
UK,taycan,Paid Search,2025-37,4.1899999999999995,nan,nan,4.1899999999999995,2274.89
UK,macan,Paid Search,2025-37,6.5,nan,nan,6.5,1211.13
UK,718,Paid Search,2025-37,nan,nan,nan,nan,48.11
UK,panamera,Paid Search,2025-37,nan,nan,nan,nan,22.54
UK,cayenne,Paid Search,2025-37,11.79,nan,nan,11.79,1365.94
UK,911,Paid Search,2025-37,5.09,nan,nan,5.09,393.02
UK,none,Paid Search,2025-37,48.65,nan,nan,48.65,538.56
UK,taycan,Paid Search,2025-38,7.1899999999999995,nan,nan,7.1899999999999995,2202.85
UK,macan,Paid Search,2025-38,3.92,nan,nan,3.92,1149.3
UK,718,Paid Search,2025-38,2.0,nan,nan,2.0,45.17
UK,panamera,Paid Search,2025-38,0.67,nan,nan,0.67,17.34
UK,cayenne,Paid Search,2025-38,23.89,nan,nan,23.89,1477.11
UK,911,Paid Search,2025-38,4.07,nan,nan,4.07,382.71
UK,none,Paid Search,2025-38,42.59,nan,nan,42.59,496.59
UK,taycan,Paid Search,2025-39,9.940000000000001,nan,nan,9.940000000000001,2325.94
UK,macan,Paid Search,2025-39,4.5,nan,nan,4.5,1079.82
UK,718,Paid Search,2025-39,nan,nan,nan,nan,38.23
UK,911,Paid Search,2025-39,4.0,nan,nan,4.0,387.47
UK,panamera,Paid Search,2025-39,0.5,nan,nan,0.5,20.3
UK,cayenne,Paid Search,2025-39,10.52,nan,nan,10.52,1321.74
UK,none,Paid Search,2025-39,75.89,nan,nan,75.89,1343.04
UK,taycan,Paid Search,2025-40,25.49,nan,nan,25.49,1644.48
UK,macan,Paid Search,2025-40,6.55,nan,nan,6.55,704.07
UK,718,Paid Search,2025-40,3.0,nan,nan,3.0,94.79
UK,911,Paid Search,2025-40,0.0,nan,nan,0.0,153.03
UK,panamera,Paid Search,2025-40,1.0,nan,nan,1.0,233.76
UK,cayenne,Paid Search,2025-40,11.28,nan,nan,11.28,1090.97
UK,none,Paid Search,2025-40,52.18,nan,nan,52.18,980.63
UK,taycan,Paid Search,2025-41,11.85,nan,nan,11.85,1352.32
UK,macan,Paid Search,2025-41,1.0,nan,nan,1.0,543.78
UK,718,Paid Search,2025-41,nan,nan,nan,nan,124.46
UK,911,Paid Search,2025-41,2.5,nan,nan,2.5,104.13
UK,panamera,Paid Search,2025-41,0.0,nan,nan,0.0,343.82
UK,cayenne,Paid Search,2025-41,6.140000000000001,nan,nan,6.140000000000001,853.32
UK,none,Paid Search,2025-41,33.07,nan,nan,33.07,661.07
UK,taycan,Paid Search,2025-42,1.28,nan,nan,1.28,1428.36
UK,macan,Paid Search,2025-42,8.45,nan,nan,8.45,545.41
UK,718,Paid Search,2025-42,nan,nan,nan,nan,115.08
UK,911,Paid Search,2025-42,0.01,nan,nan,0.01,100.17
UK,panamera,Paid Search,2025-42,1.0,nan,nan,1.0,334.8
UK,cayenne,Paid Search,2025-42,4.67,nan,nan,4.67,809.26
UK,none,Paid Search,2025-42,40.43,nan,nan,40.43,645.56
UK,taycan,Paid Search,2025-43,3.82,nan,nan,3.82,1569.77
UK,macan,Paid Search,2025-43,0.04,nan,nan,0.04,491.2
UK,718,Paid Search,2025-43,nan,nan,nan,nan,105.81
UK,911,Paid Search,2025-43,2.0,nan,nan,2.0,102.29
UK,panamera,Paid Search,2025-43,nan,nan,nan,nan,317.14
UK,cayenne,Paid Search,2025-43,5.99,nan,nan,5.99,821.44
UK,none,Paid Search,2025-43,38.57,nan,nan,38.57,641.12
UK,taycan,Paid Search,2025-44,5.49,nan,nan,5.49,933.37
UK,macan,Paid Search,2025-44,10.27,nan,nan,10.27,778.35
UK,718,Paid Search,2025-44,4.9399999999999995,nan,nan,4.9399999999999995,318.99
UK,cayenne,Paid Search,2025-44,7.0,nan,nan,7.0,557.94
UK,panamera,Paid Search,2025-44,0.0,nan,nan,0.0,221.05
UK,911,Paid Search,2025-44,4.92,nan,nan,4.92,643.15
UK,none,Paid Search,2025-44,73.42,nan,nan,73.42,811.2
UK,taycan,Paid Search,2025-45,0.0,nan,nan,0.0,3807.72
UK,macan,Paid Search,2025-45,6.0600000000000005,nan,nan,6.0600000000000005,1298.83
UK,718,Paid Search,2025-45,8.19,nan,nan,8.19,794.88
UK,cayenne,Paid Search,2025-45,0.0,nan,nan,0.0,3467.91
UK,panamera,Paid Search,2025-45,0.03,nan,nan,0.03,1285.29
UK,911,Paid Search,2025-45,10.74,nan,nan,10.74,1681.8
UK,none,Paid Search,2025-45,56.17,nan,nan,56.17,1340.62
UK,taycan,Paid Search,2025-46,12.15,nan,nan,12.15,3343.76
UK,macan,Paid Search,2025-46,5.52,nan,nan,5.52,1226.35
UK,718,Paid Search,2025-46,3.0,nan,nan,3.0,695.77
UK,cayenne,Paid Search,2025-46,9.16,nan,nan,9.16,3502.24
UK,panamera,Paid Search,2025-46,3.0,nan,nan,3.0,1572.93
UK,911,Paid Search,2025-46,6.47,nan,nan,6.47,1443.71
UK,none,Paid Search,2025-46,29.74,nan,nan,29.74,1305.05
UK,taycan,Paid Search,2025-47,0.0,nan,nan,0.0,6232.12
UK,macan,Paid Search,2025-47,3.27,nan,nan,3.27,1198.75
UK,718,Paid Search,2025-47,0.01,nan,nan,0.01,762.29
UK,cayenne,Paid Search,2025-47,0.0,nan,nan,0.0,2975.11
UK,panamera,Paid Search,2025-47,4.359999999999999,nan,nan,4.359999999999999,932.42
UK,911,Paid Search,2025-47,6.72,nan,nan,6.72,1502.89
UK,none,Paid Search,2025-47,96.67,nan,nan,96.67,1309.91
UK,taycan,Paid Search,2025-48,0.0,nan,nan,0.0,7396.59
UK,macan,Paid Search,2025-48,4.0,nan,nan,4.0,1075.01
UK,718,Paid Search,2025-48,2.91,nan,nan,2.91,517.95
UK,cayenne,Paid Search,2025-48,0.0,nan,nan,0.0,3490.86
UK,panamera,Paid Search,2025-48,4.3100000000000005,nan,nan,4.3100000000000005,6.13
UK,911,Paid Search,2025-48,5.02,nan,nan,5.02,1253.84
UK,none,Paid Search,2025-48,63.08,nan,nan,63.08,1127.51
UK,taycan,Paid Search,2025-49,6.0,nan,nan,6.0,5607.44
UK,macan,Paid Search,2025-49,14.63,nan,nan,14.63,1518.74
UK,718,Paid Search,2025-49,0.0,nan,nan,0.0,716.51
UK,cayenne,Paid Search,2025-49,0.0,nan,nan,0.0,4704.86
UK,panamera,Paid Search,2025-49,0.33,nan,nan,0.33,2.0
UK,911,Paid Search,2025-49,4.859999999999999,nan,nan,4.859999999999999,2647.38
UK,none,Paid Search,2025-49,66.47999999999999,nan,nan,66.47999999999999,1303.53
UK,taycan,Paid Search,2025-50,0.0,nan,nan,0.0,3827.12
UK,macan,Paid Search,2025-50,2.98,nan,nan,2.98,1836.15
UK,718,Paid Search,2025-50,0.0,nan,nan,0.0,663.04
UK,cayenne,Paid Search,2025-50,0.0,nan,nan,0.0,4661.76
UK,911,Paid Search,2025-50,5.16,nan,nan,5.16,2178.55
UK,none,Paid Search,2025-50,52.620000000000005,nan,nan,52.620000000000005,1273.07
UK,taycan,Paid Search,2025-51,1.0,nan,nan,1.0,8.04
UK,macan,Paid Search,2025-51,1.08,nan,nan,1.08,7054.94
UK,718,Paid Search,2025-51,2.5,nan,nan,2.5,670.15
UK,cayenne,Paid Search,2025-51,0.19,nan,nan,0.19,3.55
UK,911,Paid Search,2025-51,8.64,nan,nan,8.64,2503.17
UK,none,Paid Search,2025-51,50.1,nan,nan,50.1,1111.41
UK,taycan,Paid Search,2025-52,11.32,nan,nan,11.32,3684.81
UK,macan,Paid Search,2025-52,9.23,nan,nan,9.23,17582.17
UK,718,Paid Search,2025-52,0.5,nan,nan,0.5,755.62
UK,cayenne,Paid Search,2025-52,14.18,nan,nan,14.18,6425.54
UK,911,Paid Search,2025-52,6.27,nan,nan,6.27,2816.72
UK,none,Paid Search,2025-52,41.32,nan,nan,41.32,1314.93
UK,taycan,Paid Search,2026-01,0.0,nan,nan,0.0,1890.06
UK,macan,Paid Search,2026-01,1.57,nan,nan,1.57,7537.16
UK,718,Paid Search,2026-01,0.0,nan,nan,0.0,296.65
UK,cayenne,Paid Search,2026-01,6.64,nan,nan,6.64,1263.9
UK,911,Paid Search,2026-01,12.16,nan,nan,12.16,1214.72
UK,none,Paid Search,2026-01,30.3,nan,nan,30.3,843823.9900000007
UK,panamera,Paid Search,2025-51,0.0,nan,nan,0.0,nan
UK,panamera,Paid Search,2025-52,0.0,nan,nan,0.0,nan
ITALY,none,Paid Search,2025-22,0.05,nan,nan,0.05,20.07
ITALY,none,Paid Search,2025-23,0.36,nan,nan,0.36,128.79
ITALY,none,Paid Search,2025-24,1.0,nan,nan,1.0,1944.67
ITALY,none,Paid Search,2025-25,1.0,nan,nan,1.0,2394.52
ITALY,none,Paid Search,2025-26,2.75,nan,nan,2.75,2298.24
ITALY,none,Paid Search,2025-27,4.0,nan,nan,4.0,2205.48
ITALY,none,Paid Search,2025-28,2.0,nan,nan,2.0,1757.66
ITALY,none,Paid Search,2025-29,3.43,nan,nan,3.43,1595.37
ITALY,none,Paid Search,2025-30,2.66,nan,nan,2.66,1562.77
ITALY,none,Paid Search,2025-31,3.23,nan,nan,3.23,672.85
ITALY,none,Paid Search,2025-32,1.6,nan,nan,1.6,549.16
ITALY,none,Paid Search,2025-33,3.02,nan,nan,3.02,616.95
ITALY,none,Paid Search,2025-34,3.67,nan,nan,3.67,571.93
ITALY,none,Paid Search,2025-35,4.0,nan,nan,4.0,473.3
ITALY,none,Paid Search,2025-36,3.12,nan,nan,3.12,691.91
ITALY,none,Paid Search,2025-37,5.83,nan,nan,5.83,635.48
ITALY,none,Paid Search,2025-38,14.07,nan,nan,14.07,551.83
ITALY,cayenne,Paid Search,2025-38,1.0,nan,nan,1.0,167.23
ITALY,none,Paid Search,2025-39,3.43,nan,nan,3.43,785.87
ITALY,cayenne,Paid Search,2025-39,47.0,nan,nan,47.0,208.29
ITALY,none,Paid Search,2025-40,7.33,nan,nan,7.33,1036.29
ITALY,cayenne,Paid Search,2025-40,6.01,nan,nan,6.01,396.2
ITALY,none,Paid Search,2025-41,6.54,nan,nan,6.54,1163.32
ITALY,cayenne,Paid Search,2025-41,1.0,nan,nan,1.0,410.98
ITALY,none,Paid Search,2025-42,7.21,nan,nan,7.21,1113.35
ITALY,cayenne,Paid Search,2025-42,0.0,nan,nan,0.0,408.41
ITALY,none,Paid Search,2025-43,1.83,nan,nan,1.83,1191.01
ITALY,cayenne,Paid Search,2025-43,nan,nan,nan,nan,379.66
ITALY,none,Paid Search,2025-44,3.53,nan,nan,3.53,936.28
ITALY,cayenne,Paid Search,2025-44,1.0,nan,nan,1.0,479.44
ITALY,none,Paid Search,2025-45,5.23,nan,nan,5.23,512.57
ITALY,cayenne,Paid Search,2025-45,9.99,nan,nan,9.99,747.74
ITALY,none,Paid Search,2025-46,4.61,nan,nan,4.61,521.08
ITALY,cayenne,Paid Search,2025-46,0.08,nan,nan,0.08,763.9
ITALY,none,Paid Search,2025-47,2.5,nan,nan,2.5,371.76
ITALY,cayenne,Paid Search,2025-47,0.03,nan,nan,0.03,670.62
ITALY,none,Paid Search,2025-48,6.0,nan,nan,6.0,612.26
ITALY,cayenne,Paid Search,2025-48,0.0,nan,nan,0.0,687.95
ITALY,none,Paid Search,2025-49,1.49,nan,nan,1.49,521.27
ITALY,cayenne,Paid Search,2025-49,1.13,nan,nan,1.13,675.2
ITALY,none,Paid Search,2025-50,6.66,nan,nan,6.66,579.68
ITALY,cayenne,Paid Search,2025-50,2.0,nan,nan,2.0,566.06
ITALY,none,Paid Search,2025-51,5.29,nan,nan,5.29,626.15
ITALY,cayenne,Paid Search,2025-51,2.77,nan,nan,2.77,274.76
ITALY,none,Paid Search,2025-52,1.0,nan,nan,1.0,552.07
ITALY,cayenne,Paid Search,2025-52,0.04,nan,nan,0.04,331.38
ITALY,none,Paid Search,2026-01,1.0,nan,nan,1.0,214668.56999999986
ITALY,cayenne,Paid Search,2026-01,2.25,nan,nan,2.25,57.01
CANADA,macan,Paid Search,2025-31,nan,nan,nan,nan,476.22
CANADA,taycan,Paid Search,2025-31,nan,nan,nan,nan,985.19
CANADA,macan,Paid Search,2025-32,1.0,nan,nan,1.0,19.14
CANADA,taycan,Paid Search,2025-32,nan,nan,nan,nan,34.26
CANADA,macan,Paid Search,2025-33,2.0,nan,nan,2.0,105.43
CANADA,taycan,Paid Search,2025-33,nan,nan,nan,nan,163.11
CANADA,macan,Paid Search,2025-34,11.0,nan,nan,11.0,823.07
CANADA,taycan,Paid Search,2025-34,2.0,nan,nan,2.0,410.19
CANADA,macan,Paid Search,2025-35,0.15,nan,nan,0.15,854.48
CANADA,taycan,Paid Search,2025-35,0.0,nan,nan,0.0,559.04
CANADA,macan,Paid Search,2025-36,4.0,nan,nan,4.0,599.57
CANADA,taycan,Paid Search,2025-36,1.33,nan,nan,1.33,383.95
CANADA,macan,Paid Search,2025-37,0.0,nan,nan,0.0,523.74
CANADA,taycan,Paid Search,2025-37,0.25,nan,nan,0.25,295.85
CANADA,macan,Paid Search,2025-38,2.0,nan,nan,2.0,495.75
CANADA,taycan,Paid Search,2025-38,nan,nan,nan,nan,281.12
CANADA,macan,Paid Search,2025-39,4.0,nan,nan,4.0,476.21
CANADA,taycan,Paid Search,2025-39,nan,nan,nan,nan,292.14
CANADA,macan,Paid Search,2025-40,0.0,nan,nan,0.0,121.62
CANADA,taycan,Paid Search,2025-40,1.0,nan,nan,1.0,54.75
CANADA,macan,Paid Search,2025-42,1.0,nan,nan,1.0,260.68
CANADA,taycan,Paid Search,2025-42,0.5,nan,nan,0.5,205.54
CANADA,macan,Paid Search,2025-43,10.0,nan,nan,10.0,380.87
CANADA,taycan,Paid Search,2025-43,0.5,nan,nan,0.5,364.05
CANADA,macan,Paid Search,2025-44,2.0,nan,nan,2.0,123.13
CANADA,taycan,Paid Search,2025-44,nan,nan,nan,nan,123.17
CANADA,macan,Paid Search,2025-45,1.0,nan,nan,1.0,152.95
CANADA,taycan,Paid Search,2025-45,2.0,nan,nan,2.0,89.8
CANADA,macan,Paid Search,2025-47,3.0,nan,nan,3.0,nan
CANADA,macan,Paid Search,2025-48,0.0,nan,nan,0.0,nan
CANADA,cayenne,Paid Search,2025-44,298.96,nan,nan,298.96,nan
CANADA,none,Paid Search,2025-45,360.81,nan,nan,360.81,nan
CANADA,cayenne,Paid Search,2025-45,1443.53,nan,nan,1443.53,nan
CANADA,none,Paid Search,2025-46,1.0,nan,nan,1.0,nan
CANADA,cayenne,Paid Search,2025-46,3.0,nan,nan,3.0,nan
CANADA,none,Paid Search,2025-47,4028.57,nan,nan,4028.57,nan
CANADA,taycan,Paid Search,2025-47,210.27,nan,nan,210.27,nan
CANADA,cayenne,Paid Search,2025-47,1.0,nan,nan,1.0,nan
CANADA,none,Paid Search,2025-48,2656.3,nan,nan,2656.3,nan
CANADA,taycan,Paid Search,2025-48,2.0,nan,nan,2.0,nan
CANADA,cayenne,Paid Search,2025-48,0.0,nan,nan,0.0,nan
CANADA,macan,Paid Search,2025-49,0.0,nan,nan,0.0,nan
CANADA,none,Paid Search,2025-49,3399.34,nan,nan,3399.34,nan
CANADA,taycan,Paid Search,2025-49,1.0,nan,nan,1.0,nan
CANADA,cayenne,Paid Search,2025-49,8.0,nan,nan,8.0,nan
CANADA,macan,Paid Search,2025-50,1.0,nan,nan,1.0,nan
CANADA,none,Paid Search,2025-50,1.0,nan,nan,1.0,nan
CANADA,taycan,Paid Search,2025-50,69.95,nan,nan,69.95,nan
CANADA,cayenne,Paid Search,2025-50,1.0,nan,nan,1.0,nan
CANADA,macan,Paid Search,2025-51,3.0,nan,nan,3.0,nan
CANADA,none,Paid Search,2025-51,1.0,nan,nan,1.0,nan
CANADA,taycan,Paid Search,2025-51,1.0,nan,nan,1.0,nan
CANADA,cayenne,Paid Search,2025-51,5.6899999999999995,nan,nan,5.6899999999999995,nan
CANADA,macan,Paid Search,2025-52,3.0,nan,nan,3.0,nan
CANADA,none,Paid Search,2025-52,1.0,nan,nan,1.0,nan
CANADA,taycan,Paid Search,2025-52,27.4,nan,nan,27.4,nan
CANADA,cayenne,Paid Search,2025-52,2.0,nan,nan,2.0,nan
