market,model,channel,week,icc_dcfs,model_dcfs,finder_dcfs,dcfs,spend
CANADA,none,Paid Search,2025-05,0.02,nan,nan,0.02,4543.82
CANADA,macan,Paid Search,2025-06,0.0,nan,nan,0.0,3851.29
CANADA,none,Paid Search,2025-06,0.09,nan,nan,0.09,3609.22
CANADA,none,Paid Search,2025-07,2.0,nan,nan,2.0,1838.19
CANADA,none,Paid Search,2025-08,0.6,nan,nan,0.6,2400.55
CANADA,cayenne,Paid Search,2025-08,0.17,nan,nan,0.17,3322.64
CANADA,none,Paid Search,2025-09,0.6699999999999999,nan,nan,0.6699999999999999,3428.27
CANADA,cayenne,Paid Search,2025-09,0.25,nan,nan,0.25,4839.11
CANADA,macan,Paid Search,2025-10,0.59,nan,nan,0.59,4045.47
CANADA,none,Paid Search,2025-10,1.5,nan,nan,1.5,2302.7
CANADA,718,Paid Search,2025-10,0.41000000000000003,nan,nan,0.41000000000000003,1114.83
CANADA,macan,Paid Search,2025-11,2.0,nan,nan,2.0,3623.5
CANADA,none,Paid Search,2025-11,1.0,nan,nan,1.0,1932.92
CANADA,taycan,Paid Search,2025-11,1.0,nan,nan,1.0,1529.32
CANADA,panamera,Paid Search,2025-11,0.01,nan,nan,0.01,853.77
CANADA,macan,Paid Search,2025-12,3.5,nan,nan,3.5,4435.2
CANADA,none,Paid Search,2025-12,2.0,nan,nan,2.0,2804.15
CANADA,panamera,Paid Search,2025-12,0.0,nan,nan,0.0,1052.19
CANADA,cayenne,Paid Search,2025-12,1.0,nan,nan,1.0,3960.27
CANADA,macan,Paid Search,2025-13,6.0,nan,nan,6.0,4566.19
CANADA,none,Paid Search,2025-13,3.0,nan,nan,3.0,2994.38
CANADA,718,Paid Search,2025-13,3.34,nan,nan,3.34,1465.51
CANADA,cayenne,Paid Search,2025-13,1.28,nan,nan,1.28,3948.21
CANADA,none,Paid Search,2025-14,1.0,nan,nan,1.0,2603.38
CANADA,911,Paid Search,2025-14,1.0,nan,nan,1.0,547.19
CANADA,718,Paid Search,2025-14,0.0,nan,nan,0.0,873.52
CANADA,cayenne,Paid Search,2025-14,2.0,nan,nan,2.0,2222.67
CANADA,macan,Paid Search,2025-15,3.67,nan,nan,3.67,4553.23
CANADA,none,Paid Search,2025-15,3.98,nan,nan,3.98,1795.93
CANADA,911,Paid Search,2025-15,1.0,nan,nan,1.0,767.25
CANADA,taycan,Paid Search,2025-15,0.13,nan,nan,0.13,1671.85
CANADA,718,Paid Search,2025-15,1.0,nan,nan,1.0,1001.79
CANADA,cayenne,Paid Search,2025-15,0.7,nan,nan,0.7,4087.06
CANADA,macan,Paid Search,2025-16,1.0,nan,nan,1.0,5827.71
CANADA,none,Paid Search,2025-16,0.5,nan,nan,0.5,2434.4
CANADA,911,Paid Search,2025-16,1.0,nan,nan,1.0,730.34
CANADA,718,Paid Search,2025-16,0.0,nan,nan,0.0,1091.7
CANADA,panamera,Paid Search,2025-16,1.0,nan,nan,1.0,568.61
CANADA,cayenne,Paid Search,2025-16,1.0,nan,nan,1.0,4237.81
CANADA,macan,Paid Search,2025-17,2.0,nan,nan,2.0,4381.48
CANADA,none,Paid Search,2025-17,0.0,nan,nan,0.0,1321.3
CANADA,911,Paid Search,2025-17,0.17,nan,nan,0.17,753.79
CANADA,718,Paid Search,2025-17,1.0,nan,nan,1.0,558.44
CANADA,cayenne,Paid Search,2025-17,2.0,nan,nan,2.0,3986.08
CANADA,macan,Paid Search,2025-18,0.0,nan,nan,0.0,1449.42
CANADA,none,Paid Search,2025-18,0.0,nan,nan,0.0,8.78
CANADA,taycan,Paid Search,2025-18,0.0,nan,nan,0.0,676.72
CANADA,cayenne,Paid Search,2025-18,2.0,nan,nan,2.0,2216.76
CANADA,none,Paid Search,2025-19,0.07,nan,nan,0.07,444.43
CANADA,cayenne,Paid Search,2025-19,0.0,nan,nan,0.0,188.14
CANADA,macan,Paid Search,2025-20,0.03,nan,nan,0.03,4675.86
CANADA,none,Paid Search,2025-20,0.0,nan,nan,0.0,2191.51
CANADA,911,Paid Search,2025-20,0.0,nan,nan,0.0,2191.9
CANADA,718,Paid Search,2025-20,1.0,nan,nan,1.0,2229.88
CANADA,cayenne,Paid Search,2025-20,0.0,nan,nan,0.0,4817.65
CANADA,macan,Paid Search,2025-21,0.01,nan,nan,0.01,5445.28
CANADA,none,Paid Search,2025-21,0.96,nan,nan,0.96,2225.93
CANADA,taycan,Paid Search,2025-21,1.0,nan,nan,1.0,5755.68
CANADA,none,Paid Search,2025-22,1.0,nan,nan,1.0,999.25
CANADA,cayenne,Paid Search,2025-22,0.0,nan,nan,0.0,3787.29
CANADA,macan,Paid Search,2025-04,nan,nan,nan,nan,5341.4
CANADA,911,Paid Search,2025-04,nan,nan,nan,nan,1444.36
CANADA,taycan,Paid Search,2025-04,nan,nan,nan,nan,3894.63
CANADA,718,Paid Search,2025-04,nan,nan,nan,nan,1539.27
CANADA,panamera,Paid Search,2025-04,nan,nan,nan,nan,1576.41
CANADA,cayenne,Paid Search,2025-04,nan,nan,nan,nan,3920.08
CANADA,macan,Paid Search,2025-05,nan,nan,nan,nan,5051.18
CANADA,911,Paid Search,2025-05,nan,nan,nan,nan,1498.75
CANADA,taycan,Paid Search,2025-05,nan,nan,nan,nan,3555.63
CANADA,718,Paid Search,2025-05,nan,nan,nan,nan,1275.7
CANADA,panamera,Paid Search,2025-05,nan,nan,nan,nan,1390.11
CANADA,cayenne,Paid Search,2025-05,nan,nan,nan,nan,3868.38
CANADA,911,Paid Search,2025-06,nan,nan,nan,nan,922.65
CANADA,taycan,Paid Search,2025-06,nan,nan,nan,nan,2646.0
CANADA,718,Paid Search,2025-06,nan,nan,nan,nan,1170.72
CANADA,panamera,Paid Search,2025-06,nan,nan,nan,nan,1062.95
CANADA,cayenne,Paid Search,2025-06,nan,nan,nan,nan,3096.91
CANADA,macan,Paid Search,2025-07,nan,nan,nan,nan,3335.15
CANADA,911,Paid Search,2025-07,nan,nan,nan,nan,380.67
CANADA,taycan,Paid Search,2025-07,nan,nan,nan,nan,1450.12
CANADA,718,Paid Search,2025-07,nan,nan,nan,nan,667.88
CANADA,panamera,Paid Search,2025-07,nan,nan,nan,nan,494.48
CANADA,cayenne,Paid Search,2025-07,nan,nan,nan,nan,2072.98
CANADA,macan,Paid Search,2025-08,nan,nan,nan,nan,4970.27
CANADA,911,Paid Search,2025-08,nan,nan,nan,nan,769.87
CANADA,taycan,Paid Search,2025-08,nan,nan,nan,nan,1533.23
CANADA,718,Paid Search,2025-08,nan,nan,nan,nan,1038.0
CANADA,panamera,Paid Search,2025-08,nan,nan,nan,nan,803.3
CANADA,macan,Paid Search,2025-09,nan,nan,nan,nan,6234.89
CANADA,911,Paid Search,2025-09,nan,nan,nan,nan,1227.12
CANADA,taycan,Paid Search,2025-09,nan,nan,nan,nan,2170.74
CANADA,718,Paid Search,2025-09,nan,nan,nan,nan,1535.97
CANADA,panamera,Paid Search,2025-09,nan,nan,nan,nan,1167.02
CANADA,911,Paid Search,2025-10,nan,nan,nan,nan,714.75
CANADA,taycan,Paid Search,2025-10,nan,nan,nan,nan,1270.14
CANADA,panamera,Paid Search,2025-10,nan,nan,nan,nan,774.32
CANADA,cayenne,Paid Search,2025-10,nan,nan,nan,nan,3317.83
CANADA,911,Paid Search,2025-11,nan,nan,nan,nan,578.33
CANADA,718,Paid Search,2025-11,nan,nan,nan,nan,919.69
CANADA,cayenne,Paid Search,2025-11,nan,nan,nan,nan,2955.17
CANADA,911,Paid Search,2025-12,nan,nan,nan,nan,1094.92
CANADA,taycan,Paid Search,2025-12,nan,nan,nan,nan,2094.71
CANADA,718,Paid Search,2025-12,nan,nan,nan,nan,1461.98
CANADA,911,Paid Search,2025-13,nan,nan,nan,nan,892.15
CANADA,taycan,Paid Search,2025-13,nan,nan,nan,nan,1495.65
CANADA,panamera,Paid Search,2025-13,nan,nan,nan,nan,804.95
CANADA,macan,Paid Search,2025-14,nan,nan,nan,nan,2633.9
CANADA,taycan,Paid Search,2025-14,nan,nan,nan,nan,814.6
CANADA,panamera,Paid Search,2025-14,nan,nan,nan,nan,526.44
CANADA,panamera,Paid Search,2025-15,nan,nan,nan,nan,474.47
CANADA,taycan,Paid Search,2025-16,nan,nan,nan,nan,1390.7
CANADA,taycan,Paid Search,2025-17,nan,nan,nan,nan,1651.55
CANADA,panamera,Paid Search,2025-17,nan,nan,nan,nan,334.96
CANADA,911,Paid Search,2025-18,nan,nan,nan,nan,71.32
CANADA,718,Paid Search,2025-18,nan,nan,nan,nan,5.82
CANADA,panamera,Paid Search,2025-18,nan,nan,nan,nan,22.99
CANADA,macan,Paid Search,2025-19,nan,nan,nan,nan,37.79
CANADA,911,Paid Search,2025-19,nan,nan,nan,nan,490.56
CANADA,taycan,Paid Search,2025-19,nan,nan,nan,nan,29.09
CANADA,718,Paid Search,2025-19,nan,nan,nan,nan,404.31
CANADA,panamera,Paid Search,2025-19,nan,nan,nan,nan,113.76
CANADA,taycan,Paid Search,2025-20,nan,nan,nan,nan,5515.37
CANADA,panamera,Paid Search,2025-20,nan,nan,nan,nan,1910.91
CANADA,911,Paid Search,2025-21,nan,nan,nan,nan,2188.91
CANADA,718,Paid Search,2025-21,nan,nan,nan,nan,2159.75
CANADA,panamera,Paid Search,2025-21,nan,nan,nan,nan,2170.67
CANADA,cayenne,Paid Search,2025-21,nan,nan,nan,nan,5595.02
CANADA,macan,Paid Search,2025-22,nan,nan,nan,nan,3674.88
CANADA,911,Paid Search,2025-22,nan,nan,nan,nan,953.67
CANADA,taycan,Paid Search,2025-22,nan,nan,nan,nan,3705.53
CANADA,718,Paid Search,2025-22,nan,nan,nan,nan,1094.73
CANADA,panamera,Paid Search,2025-22,nan,nan,nan,nan,940.09
